"Plot Title: Tank 1"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444042, SEN S/N: 20444042, LBL: Tank1)","Coupler Detached (LGR S/N: 20444042)","Coupler Attached (LGR S/N: 20444042)","Host Connected (LGR S/N: 20444042)","End Of File (LGR S/N: 20444042)"
136,05/15/19 10:45:00 PM,27.087,,,,
137,05/15/19 11:00:00 PM,27.087,,,,
138,05/15/19 11:15:00 PM,27.063,,,,
139,05/15/19 11:30:00 PM,27.038,,,,
140,05/15/19 11:45:00 PM,27.038,,,,
141,05/16/19 12:00:00 AM,27.014,,,,
142,05/16/19 12:15:00 AM,27.014,,,,
143,05/16/19 12:30:00 AM,26.989,,,,
144,05/16/19 12:45:00 AM,26.989,,,,
145,05/16/19 01:00:00 AM,26.989,,,,
146,05/16/19 01:15:00 AM,26.940,,,,
147,05/16/19 01:30:00 AM,26.940,,,,
148,05/16/19 01:45:00 AM,26.916,,,,
149,05/16/19 02:00:00 AM,26.940,,,,
150,05/16/19 02:15:00 AM,26.940,,,,
151,05/16/19 02:30:00 AM,26.940,,,,
152,05/16/19 02:45:00 AM,26.940,,,,
153,05/16/19 03:00:00 AM,26.916,,,,
154,05/16/19 03:15:00 AM,26.916,,,,
155,05/16/19 03:30:00 AM,26.867,,,,
156,05/16/19 03:45:00 AM,26.867,,,,
157,05/16/19 04:00:00 AM,26.891,,,,
158,05/16/19 04:15:00 AM,26.916,,,,
159,05/16/19 04:30:00 AM,26.965,,,,
160,05/16/19 04:45:00 AM,26.965,,,,
161,05/16/19 05:00:00 AM,26.867,,,,
162,05/16/19 05:15:00 AM,26.744,,,,
163,05/16/19 05:30:00 AM,26.793,,,,
164,05/16/19 05:45:00 AM,26.965,,,,
165,05/16/19 06:00:00 AM,26.989,,,,
166,05/16/19 06:15:00 AM,26.989,,,,
167,05/16/19 06:30:00 AM,26.940,,,,
168,05/16/19 06:45:00 AM,26.965,,,,
169,05/16/19 07:00:00 AM,26.965,,,,
170,05/16/19 07:15:00 AM,26.940,,,,
171,05/16/19 07:30:00 AM,26.891,,,,
172,05/16/19 07:45:00 AM,26.891,,,,
173,05/16/19 08:00:00 AM,26.916,,,,
174,05/16/19 08:15:00 AM,26.940,,,,
175,05/16/19 08:30:00 AM,26.965,,,,
176,05/16/19 08:45:00 AM,26.989,,,,
177,05/16/19 09:00:00 AM,27.063,,,,
178,05/16/19 09:15:00 AM,27.161,,,,
179,05/16/19 09:30:00 AM,27.235,,,,
180,05/16/19 09:45:00 AM,27.235,,,,
181,05/16/19 10:00:00 AM,27.284,,,,
182,05/16/19 10:15:00 AM,27.308,,,,
183,05/16/19 10:30:00 AM,27.308,,,,
184,05/16/19 10:45:00 AM,27.333,,,,
185,05/16/19 11:00:00 AM,27.284,,,,
186,05/16/19 11:15:00 AM,27.210,,,,
187,05/16/19 11:30:00 AM,27.161,,,,
188,05/16/19 11:45:00 AM,27.161,,,,
189,05/16/19 12:00:00 PM,27.210,,,,
190,05/16/19 12:15:00 PM,27.235,,,,
191,05/16/19 12:30:00 PM,27.259,,,,
192,05/16/19 12:45:00 PM,27.308,,,,
193,05/16/19 01:00:00 PM,27.333,,,,
194,05/16/19 01:15:00 PM,27.308,,,,
195,05/16/19 01:30:00 PM,27.308,,,,
196,05/16/19 01:42:37 PM,,,Logged,,
197,05/16/19 01:43:01 PM,,,,Logged,
198,05/16/19 01:44:51 PM,,Logged,,,
199,05/16/19 01:45:00 PM,26.402,,,,
200,05/16/19 02:00:00 PM,27.333,,,,
201,05/16/19 02:15:00 PM,27.333,,,,
202,05/16/19 02:30:00 PM,27.382,,,,
203,05/16/19 02:45:00 PM,27.431,,,,
204,05/16/19 03:00:00 PM,27.382,,,,
205,05/16/19 03:15:00 PM,27.308,,,,
206,05/16/19 03:30:00 PM,27.358,,,,
207,05/16/19 03:45:00 PM,27.358,,,,
208,05/16/19 04:00:00 PM,27.382,,,,
209,05/16/19 04:15:00 PM,27.382,,,,
210,05/16/19 04:30:00 PM,27.382,,,,
211,05/16/19 04:45:00 PM,27.382,,,,
212,05/16/19 05:00:00 PM,27.407,,,,
213,05/16/19 05:15:00 PM,27.407,,,,
214,05/16/19 05:30:00 PM,27.431,,,,
215,05/16/19 05:45:00 PM,27.431,,,,
216,05/16/19 06:00:00 PM,27.407,,,,
217,05/16/19 06:15:00 PM,27.407,,,,
218,05/16/19 06:30:00 PM,27.407,,,,
219,05/16/19 06:45:00 PM,27.407,,,,
220,05/16/19 07:00:00 PM,27.431,,,,
221,05/16/19 07:15:00 PM,27.431,,,,
222,05/16/19 07:30:00 PM,27.431,,,,
223,05/16/19 07:45:00 PM,27.407,,,,
224,05/16/19 08:00:00 PM,27.382,,,,
225,05/16/19 08:15:00 PM,27.382,,,,
226,05/16/19 08:30:00 PM,27.358,,,,
227,05/16/19 08:45:00 PM,27.358,,,,
228,05/16/19 09:00:00 PM,27.333,,,,
229,05/16/19 09:15:00 PM,27.333,,,,
230,05/16/19 09:30:00 PM,27.308,,,,
231,05/16/19 09:45:00 PM,27.284,,,,
232,05/16/19 10:00:00 PM,27.284,,,,
233,05/16/19 10:15:00 PM,27.284,,,,
234,05/16/19 10:30:00 PM,27.259,,,,
235,05/16/19 10:45:00 PM,27.259,,,,
236,05/16/19 11:00:00 PM,27.259,,,,
237,05/16/19 11:15:00 PM,27.235,,,,
238,05/16/19 11:30:00 PM,27.210,,,,
239,05/16/19 11:45:00 PM,27.186,,,,
240,05/17/19 12:00:00 AM,27.136,,,,
241,05/17/19 12:15:00 AM,27.136,,,,
242,05/17/19 12:30:00 AM,27.161,,,,
243,05/17/19 12:45:00 AM,27.161,,,,
244,05/17/19 01:00:00 AM,27.186,,,,
245,05/17/19 01:15:00 AM,27.161,,,,
246,05/17/19 01:30:00 AM,27.136,,,,
247,05/17/19 01:45:00 AM,27.136,,,,
248,05/17/19 02:00:00 AM,27.136,,,,
249,05/17/19 02:15:00 AM,27.136,,,,
250,05/17/19 02:30:00 AM,27.136,,,,
251,05/17/19 02:45:00 AM,27.136,,,,
252,05/17/19 03:00:00 AM,27.136,,,,
253,05/17/19 03:15:00 AM,27.112,,,,
254,05/17/19 03:30:00 AM,27.087,,,,
255,05/17/19 03:45:00 AM,27.087,,,,
256,05/17/19 04:00:00 AM,27.063,,,,
257,05/17/19 04:15:00 AM,27.038,,,,
258,05/17/19 04:30:00 AM,27.038,,,,
259,05/17/19 04:45:00 AM,26.989,,,,
260,05/17/19 05:00:00 AM,27.014,,,,
261,05/17/19 05:15:00 AM,26.989,,,,
262,05/17/19 05:30:00 AM,26.940,,,,
263,05/17/19 05:45:00 AM,26.940,,,,
264,05/17/19 06:00:00 AM,26.916,,,,
265,05/17/19 06:15:00 AM,26.891,,,,
266,05/17/19 06:30:00 AM,26.842,,,,
267,05/17/19 06:45:00 AM,26.867,,,,
268,05/17/19 07:00:00 AM,26.891,,,,
269,05/17/19 07:15:00 AM,26.891,,,,
270,05/17/19 07:30:00 AM,26.940,,,,
271,05/17/19 07:45:00 AM,26.989,,,,
272,05/17/19 08:00:00 AM,26.989,,,,
273,05/17/19 08:15:00 AM,26.989,,,,
274,05/17/19 08:30:00 AM,26.989,,,,
275,05/17/19 08:45:00 AM,26.965,,,,
276,05/17/19 09:00:00 AM,26.989,,,,
277,05/17/19 09:15:00 AM,27.038,,,,
278,05/17/19 09:30:00 AM,27.038,,,,
279,05/17/19 09:45:00 AM,27.063,,,,
280,05/17/19 10:00:00 AM,27.112,,,,
281,05/17/19 10:15:00 AM,27.136,,,,
282,05/17/19 10:30:00 AM,27.136,,,,
283,05/17/19 10:45:00 AM,27.186,,,,
284,05/17/19 11:00:00 AM,27.186,,,,
285,05/17/19 11:15:00 AM,27.210,,,,
286,05/17/19 11:30:00 AM,27.210,,,,
287,05/17/19 11:45:00 AM,27.235,,,,
288,05/17/19 12:00:00 PM,27.210,,,,
289,05/17/19 12:15:00 PM,27.210,,,,
290,05/17/19 12:30:00 PM,27.210,,,,
291,05/17/19 12:45:00 PM,27.210,,,,
292,05/17/19 01:00:00 PM,27.235,,,,
293,05/17/19 01:15:00 PM,27.235,,,,
294,05/17/19 01:30:00 PM,27.284,,,,
295,05/17/19 01:45:00 PM,27.308,,,,
296,05/17/19 02:00:00 PM,27.284,,,,
297,05/17/19 02:15:00 PM,27.308,,,,
298,05/17/19 02:30:00 PM,27.358,,,,
299,05/17/19 02:45:00 PM,27.382,,,,
300,05/17/19 03:00:00 PM,27.358,,,,
301,05/17/19 03:15:00 PM,27.333,,,,
302,05/17/19 03:30:00 PM,27.358,,,,
303,05/17/19 03:45:00 PM,27.407,,,,
304,05/17/19 04:00:00 PM,27.431,,,,
305,05/17/19 04:15:00 PM,27.431,,,,
306,05/17/19 04:30:00 PM,27.431,,,,
307,05/17/19 04:45:00 PM,27.358,,,,
308,05/17/19 05:00:00 PM,27.333,,,,
309,05/17/19 05:15:00 PM,27.284,,,,
310,05/17/19 05:30:00 PM,27.284,,,,
311,05/17/19 05:45:00 PM,27.284,,,,
312,05/17/19 06:00:00 PM,27.284,,,,
313,05/17/19 06:15:00 PM,27.284,,,,
314,05/17/19 06:30:00 PM,27.259,,,,
315,05/17/19 06:45:00 PM,27.284,,,,
316,05/17/19 07:00:00 PM,27.259,,,,
317,05/17/19 07:15:00 PM,27.235,,,,
318,05/17/19 07:30:00 PM,27.235,,,,
319,05/17/19 07:39:20 PM,,,Logged,,
320,05/17/19 07:39:24 PM,,,,Logged,
321,05/17/19 07:40:55 PM,,Logged,,,
322,05/17/19 07:45:00 PM,27.210,,,,
323,05/17/19 08:00:00 PM,27.210,,,,
324,05/17/19 08:15:00 PM,27.161,,,,
325,05/17/19 08:30:00 PM,27.136,,,,
326,05/17/19 08:45:00 PM,27.136,,,,
327,05/17/19 09:00:00 PM,27.136,,,,
328,05/17/19 09:15:00 PM,27.136,,,,
329,05/17/19 09:30:00 PM,27.087,,,,
330,05/17/19 09:45:00 PM,27.087,,,,
331,05/17/19 10:00:00 PM,27.038,,,,
332,05/17/19 10:15:00 PM,27.014,,,,
333,05/17/19 10:30:00 PM,27.038,,,,
334,05/17/19 10:45:00 PM,26.989,,,,
335,05/17/19 11:00:00 PM,26.965,,,,
336,05/17/19 11:15:00 PM,26.916,,,,
337,05/17/19 11:30:00 PM,26.891,,,,
338,05/17/19 11:45:00 PM,26.867,,,,
339,05/18/19 12:00:00 AM,26.818,,,,
340,05/18/19 12:15:00 AM,26.793,,,,
341,05/18/19 12:30:00 AM,26.769,,,,
342,05/18/19 12:45:00 AM,26.818,,,,
343,05/18/19 01:00:00 AM,26.793,,,,
344,05/18/19 01:15:00 AM,26.793,,,,
345,05/18/19 01:30:00 AM,26.818,,,,
346,05/18/19 01:45:00 AM,26.793,,,,
347,05/18/19 02:00:00 AM,26.744,,,,
348,05/18/19 02:15:00 AM,26.720,,,,
349,05/18/19 02:30:00 AM,26.720,,,,
350,05/18/19 02:45:00 AM,26.744,,,,
351,05/18/19 03:00:00 AM,26.793,,,,
352,05/18/19 03:15:00 AM,26.818,,,,
353,05/18/19 03:30:00 AM,26.842,,,,
354,05/18/19 03:45:00 AM,26.818,,,,
355,05/18/19 04:00:00 AM,26.818,,,,
356,05/18/19 04:15:00 AM,26.842,,,,
357,05/18/19 04:30:00 AM,26.842,,,,
358,05/18/19 04:45:00 AM,26.818,,,,
359,05/18/19 05:00:00 AM,26.769,,,,
360,05/18/19 05:15:00 AM,26.744,,,,
361,05/18/19 05:30:00 AM,26.744,,,,
362,05/18/19 05:45:00 AM,26.720,,,,
363,05/18/19 06:00:00 AM,26.720,,,,
364,05/18/19 06:15:00 AM,26.695,,,,
365,05/18/19 06:30:00 AM,26.769,,,,
366,05/18/19 06:45:00 AM,26.744,,,,
367,05/18/19 07:00:00 AM,26.744,,,,
368,05/18/19 07:15:00 AM,26.769,,,,
369,05/18/19 07:30:00 AM,26.793,,,,
370,05/18/19 07:45:00 AM,26.818,,,,
371,05/18/19 08:00:00 AM,26.916,,,,
372,05/18/19 08:15:00 AM,26.965,,,,
373,05/18/19 08:30:00 AM,26.989,,,,
374,05/18/19 08:45:00 AM,27.038,,,,
375,05/18/19 09:00:00 AM,27.063,,,,
376,05/18/19 09:15:00 AM,27.063,,,,
377,05/18/19 09:30:00 AM,27.087,,,,
378,05/18/19 09:45:00 AM,27.112,,,,
379,05/18/19 10:00:00 AM,27.112,,,,
380,05/18/19 10:15:00 AM,27.112,,,,
381,05/18/19 10:30:00 AM,27.112,,,,
382,05/18/19 10:45:00 AM,27.063,,,,
383,05/18/19 11:00:00 AM,27.063,,,,
384,05/18/19 11:15:00 AM,27.063,,,,
385,05/18/19 11:30:00 AM,27.087,,,,
386,05/18/19 11:45:00 AM,27.063,,,,
387,05/18/19 12:00:00 PM,27.063,,,,
388,05/18/19 12:15:00 PM,27.063,,,,
389,05/18/19 12:30:00 PM,27.014,,,,
390,05/18/19 12:45:00 PM,27.038,,,,
391,05/18/19 01:00:00 PM,27.136,,,,
392,05/18/19 01:15:00 PM,27.210,,,,
393,05/18/19 01:30:00 PM,27.259,,,,
394,05/18/19 01:45:00 PM,27.284,,,,
395,05/18/19 02:00:00 PM,27.284,,,,
396,05/18/19 02:15:00 PM,27.308,,,,
397,05/18/19 02:30:00 PM,27.284,,,,
398,05/18/19 02:45:00 PM,27.308,,,,
399,05/18/19 03:00:00 PM,27.333,,,,
400,05/18/19 03:15:00 PM,27.358,,,,
401,05/18/19 03:30:00 PM,27.333,,,,
402,05/18/19 03:45:00 PM,27.333,,,,
403,05/18/19 04:00:00 PM,27.333,,,,
404,05/18/19 04:15:00 PM,27.333,,,,
405,05/18/19 04:30:00 PM,27.333,,,,
406,05/18/19 04:45:00 PM,27.333,,,,
407,05/18/19 05:00:00 PM,27.308,,,,
408,05/18/19 05:15:00 PM,27.308,,,,
409,05/18/19 05:30:00 PM,27.308,,,,
410,05/18/19 05:45:00 PM,27.284,,,,
411,05/18/19 06:00:00 PM,27.284,,,,
412,05/18/19 06:15:00 PM,27.284,,,,
413,05/18/19 06:30:00 PM,27.259,,,,
414,05/18/19 06:45:00 PM,27.259,,,,
415,05/18/19 07:00:00 PM,27.259,,,,
416,05/18/19 07:15:00 PM,27.235,,,,
417,05/18/19 07:30:00 PM,27.235,,,,
418,05/18/19 07:32:05 PM,,,Logged,,
419,05/18/19 07:32:14 PM,,,,Logged,
420,05/18/19 07:33:20 PM,,Logged,,,
421,05/18/19 07:45:00 PM,27.235,,,,
422,05/18/19 08:00:00 PM,27.235,,,,
423,05/18/19 08:15:00 PM,27.210,,,,
424,05/18/19 08:30:00 PM,27.210,,,,
425,05/18/19 08:45:00 PM,27.186,,,,
426,05/18/19 09:00:00 PM,27.161,,,,
427,05/18/19 09:15:00 PM,27.161,,,,
428,05/18/19 09:30:00 PM,27.186,,,,
429,05/18/19 09:45:00 PM,27.186,,,,
430,05/18/19 10:00:00 PM,27.136,,,,
431,05/18/19 10:15:00 PM,27.087,,,,
432,05/18/19 10:30:00 PM,27.063,,,,
433,05/18/19 10:45:00 PM,27.063,,,,
434,05/18/19 11:00:00 PM,27.063,,,,
435,05/18/19 11:15:00 PM,27.038,,,,
436,05/18/19 11:30:00 PM,27.038,,,,
437,05/18/19 11:45:00 PM,26.989,,,,
438,05/19/19 12:00:00 AM,26.989,,,,
439,05/19/19 12:15:00 AM,26.989,,,,
440,05/19/19 12:30:00 AM,26.989,,,,
441,05/19/19 12:45:00 AM,27.014,,,,
442,05/19/19 01:00:00 AM,27.014,,,,
443,05/19/19 01:15:00 AM,26.989,,,,
444,05/19/19 01:30:00 AM,26.940,,,,
445,05/19/19 01:45:00 AM,26.940,,,,
446,05/19/19 02:00:00 AM,26.916,,,,
447,05/19/19 02:15:00 AM,26.891,,,,
448,05/19/19 02:30:00 AM,26.891,,,,
449,05/19/19 02:45:00 AM,26.867,,,,
450,05/19/19 03:00:00 AM,26.867,,,,
451,05/19/19 03:15:00 AM,26.867,,,,
452,05/19/19 03:30:00 AM,26.867,,,,
453,05/19/19 03:45:00 AM,26.867,,,,
454,05/19/19 04:00:00 AM,26.867,,,,
455,05/19/19 04:15:00 AM,26.867,,,,
456,05/19/19 04:30:00 AM,26.842,,,,
457,05/19/19 04:45:00 AM,26.842,,,,
458,05/19/19 05:00:00 AM,26.842,,,,
459,05/19/19 05:15:00 AM,26.842,,,,
460,05/19/19 05:30:00 AM,26.842,,,,
461,05/19/19 05:45:00 AM,26.818,,,,
462,05/19/19 06:00:00 AM,26.818,,,,
463,05/19/19 06:15:00 AM,26.842,,,,
464,05/19/19 06:30:00 AM,26.842,,,,
465,05/19/19 06:45:00 AM,26.842,,,,
466,05/19/19 07:00:00 AM,26.818,,,,
467,05/19/19 07:15:00 AM,26.793,,,,
468,05/19/19 07:30:00 AM,26.842,,,,
469,05/19/19 07:45:00 AM,26.867,,,,
470,05/19/19 08:00:00 AM,26.916,,,,
471,05/19/19 08:15:00 AM,26.940,,,,
472,05/19/19 08:30:00 AM,26.965,,,,
473,05/19/19 08:45:00 AM,27.038,,,,
474,05/19/19 09:00:00 AM,27.063,,,,
475,05/19/19 09:15:00 AM,27.112,,,,
476,05/19/19 09:30:00 AM,27.112,,,,
477,05/19/19 09:45:00 AM,27.136,,,,
478,05/19/19 10:00:00 AM,27.161,,,,
479,05/19/19 10:15:00 AM,27.186,,,,
480,05/19/19 10:30:00 AM,27.186,,,,
481,05/19/19 10:45:00 AM,27.210,,,,
482,05/19/19 11:00:00 AM,27.235,,,,
483,05/19/19 11:15:00 AM,27.235,,,,
484,05/19/19 11:30:00 AM,27.259,,,,
485,05/19/19 11:45:00 AM,27.259,,,,
486,05/19/19 12:00:00 PM,27.259,,,,
487,05/19/19 12:15:00 PM,27.284,,,,
488,05/19/19 12:30:00 PM,27.284,,,,
489,05/19/19 12:45:00 PM,27.284,,,,
490,05/19/19 01:00:00 PM,27.308,,,,
491,05/19/19 01:15:00 PM,27.308,,,,
492,05/19/19 01:30:00 PM,27.308,,,,
493,05/19/19 01:45:00 PM,27.333,,,,
494,05/19/19 02:00:00 PM,27.333,,,,
495,05/19/19 02:15:00 PM,27.333,,,,
496,05/19/19 02:30:00 PM,27.333,,,,
497,05/19/19 02:45:00 PM,27.308,,,,
498,05/19/19 03:00:00 PM,27.308,,,,
499,05/19/19 03:15:00 PM,27.407,,,,
500,05/19/19 03:30:00 PM,27.431,,,,
501,05/19/19 03:45:00 PM,27.407,,,,
502,05/19/19 04:00:00 PM,27.407,,,,
503,05/19/19 04:15:00 PM,27.431,,,,
504,05/19/19 04:30:00 PM,27.407,,,,
505,05/19/19 04:45:00 PM,27.456,,,,
506,05/19/19 05:00:00 PM,27.481,,,,
507,05/19/19 05:15:00 PM,27.431,,,,
508,05/19/19 05:30:00 PM,27.382,,,,
509,05/19/19 05:45:00 PM,27.382,,,,
510,05/19/19 06:00:00 PM,27.407,,,,
511,05/19/19 06:15:00 PM,27.382,,,,
512,05/19/19 06:30:00 PM,27.358,,,,
513,05/19/19 06:45:00 PM,27.407,,,,
514,05/19/19 07:00:00 PM,27.407,,,,
515,05/19/19 07:15:00 PM,27.407,,,,
516,05/19/19 07:18:32 PM,,,Logged,,
517,05/19/19 07:18:40 PM,,,,Logged,Logged
